Contract_ID,Contract_Type,Contract_Date,Balance
9RBZ0q,TDC,2021-03-29,29420.651481290675
wyQfCW,Saving Account,2022-08-30,34230.709447170426
quM4OR,TDC,2020-06-15,120695.50790343068
AqF33w,TDC,2021-10-22,15294.975906790245
C5aS3Q,Checking Account,2024-01-03,111889.85716458691
QhkkLS,Checking Account,2022-08-31,59187.44540670123
fkZyHq,Checking Account,2024-01-10,127420.23766573529
37UBPQ,Saving Account,2022-06-25,98400.89918454224
l0OdY9,TDC,2024-02-04,134031.867432485
aLKb2R,Saving Account,2021-04-03,90323.91254440745
BPXJyY,Mortgage,2024-03-03,37312.23802456197
LEiqhJ,TDC,2022-04-20,110211.40430729203
fwtVNe,TDC,2023-11-13,10942.394973765415
1DhwHY,Saving Account,2020-02-18,25267.832881530365
iOiKbQ,TDC,2022-05-29,27520.954741243415
1SsUhf,Checking Account,2020-03-17,123909.35696316438
l5Q1OQ,Saving Account,2021-09-20,137792.58418797777
KlctFl,TDC,2023-02-26,81722.00188647115
K1ko82,Checking Account,2021-10-02,103621.16444339667
8zrKSK,Saving Account,2022-03-24,47986.325810544426
gJgv4R,TDC,2021-07-25,117473.01385794199
FtgEz7,Checking Account,2020-12-19,24127.191902283488
1yduZ1,Saving Account,2023-10-10,47509.51001023417
Gmyk3B,Checking Account,2023-04-20,64852.58997212474
pATmAO,Checking Account,2021-01-16,62193.05330699834
M1KYle,Checking Account,2020-09-10,148307.1861433732
D7clEs,Saving Account,2022-10-12,92828.28391772693
IgbVEv,Checking Account,2022-10-09,57330.399410107755
UBz20h,TDC,2020-06-17,94571.87291143583
uuD4Qd,Saving Account,2024-01-15,11225.739214384703
MrSsJs,TDC,2020-06-30,86848.01806753999
HqLix6,Saving Account,2022-04-11,62572.439005243534
KngzJq,Saving Account,2022-07-29,24911.848163824932
xEVIS1,Mortgage,2020-08-13,72210.57268125011
eJCHq8,TDC,2021-04-04,80934.380674247
jOpSBA,Checking Account,2021-07-10,38803.3458026762
JkJRnT,Checking Account,2022-01-24,101887.78623210266
2OTI6c,Saving Account,2022-03-04,10485.543170148043
a4RN6h,Checking Account,2021-01-17,40828.88249356313
lVWLDZ,Mortgage,2021-11-02,130048.74906212391
aUAHHd,Saving Account,2023-04-22,62971.39596221173
N8Mw7x,Saving Account,2020-08-19,138772.5539272368
VnH7Pt,Saving Account,2023-12-17,128725.37488289685
dlUCPN,TDC,2022-07-18,98947.45429088247
z3Vhs5,Saving Account,2022-07-19,144481.9250249102
VyaLSL,Saving Account,2023-09-29,135541.1813359856
bTFVXF,Checking Account,2020-10-17,9363.207292620578
XqVLAX,Checking Account,2024-02-18,25280.370258799157
oHoMqB,TDC,2021-06-14,27755.639377813935
WQibgF,Mortgage,2020-10-08,113230.78004762286
qLSVIR,Saving Account,2023-03-27,57940.75554451202
RNfN6U,Checking Account,2022-10-19,22476.64256561654
oMsko2,TDC,2023-09-09,121542.76447138246
PO0xmY,TDC,2020-02-03,121332.0294046768
Rrl8hE,Checking Account,2021-06-04,51043.107885110294
KFhOpf,TDC,2020-08-20,143031.52894137386
FObqr1,Checking Account,2020-06-08,98595.45684930075
0Wjk2q,Saving Account,2022-03-08,62780.12448412706
BE0wLl,Checking Account,2021-05-03,3162.083634541169
B06y9x,Checking Account,2022-07-31,121506.4969578798
YvllsG,Mortgage,2023-10-16,130265.9017908953
ftBCIL,Mortgage,2021-01-20,138611.89438960192
pb3vKq,Saving Account,2020-06-07,132589.73975577872
7pARRI,Checking Account,2023-02-15,141913.85779909376
axq4H7,Checking Account,2023-03-03,147985.35823108983
9X04j9,TDC,2023-10-17,73220.39059514398
jEAFSg,Checking Account,2022-05-22,127136.25373801315
sNXB4c,Saving Account,2024-02-15,104837.19976973112
byp6P3,Checking Account,2023-12-05,129138.43447816184
e1VZBQ,Mortgage,2020-06-10,44784.94612973085
adD3Cn,Checking Account,2023-02-17,64361.23476379568
OWHrpN,TDC,2022-11-27,23893.60891698316
ATkJOl,TDC,2022-01-11,19535.715790145277
Amn9TA,Checking Account,2022-03-23,146322.76188769896
F67RKH,TDC,2022-08-13,125041.68416260922
QsGzuL,Checking Account,2022-12-20,42072.70043391761
n7gnJO,Saving Account,2023-12-03,51204.572872531615
u7nvJV,Saving Account,2023-12-21,13506.92387279004
TNA2mT,Saving Account,2022-02-05,58229.358514136686
vuVYxe,TDC,2021-03-20,5115.105532582038
zBc7Kz,Saving Account,2021-06-04,94175.69212640316
Zm0stu,TDC,2023-10-01,6854.243098800745
1Z8XM5,Mortgage,2022-08-15,114808.35927703565
qWbysy,Checking Account,2020-05-20,58142.47446769549
jSHRgD,Saving Account,2020-11-20,123155.14230256362
7rH3DQ,Checking Account,2020-03-05,79664.98896321283
sUZ808,Saving Account,2022-09-11,10570.513231083456
sSZS8t,Saving Account,2023-12-08,139821.07290246806
hJYs2Y,Mortgage,2021-09-19,140486.46335450775
AN1HES,Mortgage,2021-02-06,23273.638662831
zsFcI5,Mortgage,2022-03-06,3294.2408072406947
CLnyOe,TDC,2023-01-08,84968.93373925408
zrIn6C,TDC,2021-06-12,54879.949278389366
leLti4,Saving Account,2020-12-07,36262.71521911898
J3S9DF,Checking Account,2022-07-02,92399.19352466514
wOKeAi,Mortgage,2023-11-05,61886.519794203836
Cm9dtd,Mortgage,2021-06-12,90458.40115543705
xloTyP,Checking Account,2021-02-08,76801.88034889156
72L4K0,Mortgage,2023-01-28,20652.12624761565
LvC2U2,Saving Account,2023-04-30,14005.835315426877
pixPA5,Mortgage,2023-03-03,109844.00945728876
pK1GUv,Saving Account,2022-12-24,7782.353250770161
KewFSN,Mortgage,2023-11-02,34558.06960564558
39J4Cy,Checking Account,2020-04-13,18652.30776738782
WAZkIS,Saving Account,2023-06-01,33660.53029488913
eQjiHT,Mortgage,2023-07-11,99451.88741705175
5ne69V,Checking Account,2021-11-30,55767.95592209841
Fsq6QT,TDC,2023-05-26,125307.28876850965
udyPQr,Saving Account,2020-07-16,28670.919686755686
rwUnCR,TDC,2020-02-29,88867.6723772115
pTy6fo,Checking Account,2022-11-08,35801.59300032867
hVAhNV,Checking Account,2020-05-30,69713.80964400449
iTurPa,Checking Account,2021-11-13,58587.24736939856
lTE4A7,Checking Account,2023-12-22,82691.93487125548
gyDT9F,TDC,2023-01-06,116113.08243242811
iVxdJY,Mortgage,2021-03-12,127258.58837723237
8TXSLZ,Mortgage,2023-03-31,133696.9126225453
Nx92wP,Saving Account,2021-06-04,28754.028489179615
Gz13mT,Mortgage,2021-01-29,6316.449340340036
axkPHo,Saving Account,2021-11-20,45963.52148732429
I66xr1,Mortgage,2020-01-28,74751.53388007738
dADkSP,TDC,2021-06-17,111652.89031940786
q11tyN,Saving Account,2023-02-12,98065.86987407389
ejTCRW,Mortgage,2021-05-14,34680.54498567337
btmj54,Saving Account,2022-09-18,84221.22825828378
lzfADm,Mortgage,2021-01-11,137289.62787327493
80vwej,TDC,2023-06-21,34980.82760130976
mjwwjR,Checking Account,2021-07-02,64117.00375300887
kvsJnP,Mortgage,2023-02-09,128357.37923299849
W2XPPn,Checking Account,2021-07-16,146622.26817381592
Sxtv4W,Mortgage,2024-02-27,17032.29673678952
C0sPmq,Saving Account,2021-07-10,57275.2796376369
uPvmVW,Mortgage,2023-11-14,112041.17414386955
d8My5B,Saving Account,2024-01-12,86561.19732332912
pPhVy1,Mortgage,2023-01-20,119615.17542798942
X4ZzP6,Saving Account,2021-08-05,132767.75831084567
ussgI2,Checking Account,2020-11-08,59625.54728779255
h2WkzA,TDC,2020-01-28,58579.96952472863
b6753c,Checking Account,2021-09-03,28297.123051078437
MwJ5JI,Saving Account,2024-02-07,126308.92866091468
Ej9IGz,Mortgage,2022-09-03,18262.317174674175
aXyjJW,Checking Account,2022-06-21,116167.58026123642
HldMLp,Checking Account,2022-04-16,82994.89858375335
6XluOz,Mortgage,2021-04-23,59502.6687913916
E1vFo9,Checking Account,2021-09-14,24601.02053429927
Q2nv1j,Saving Account,2023-05-18,108180.99563138856
CO74O3,Checking Account,2022-07-25,92385.85870190083
ymkDq9,Saving Account,2020-02-04,118204.70741455986
Xrp81c,TDC,2022-04-26,115322.4527343759
ibgZvP,TDC,2023-08-20,71649.36832638682
iXKbBi,Checking Account,2023-10-05,14226.347200639613
0oWd7H,TDC,2020-07-03,130006.01087448694
z6Fd7M,Checking Account,2021-05-03,134206.70106878466
BjrPWY,Mortgage,2020-02-07,106012.98939889953
hg3mcc,Saving Account,2021-11-05,58042.69019558359
nwxXv7,Saving Account,2020-08-10,5937.389391221377
oNhZ2Z,Saving Account,2020-05-24,17536.59692510351
y6dQnZ,TDC,2023-07-21,132057.92825993313
srWHNn,TDC,2020-07-13,91341.86722053358
WTSiWr,TDC,2020-03-19,3853.82327001188
UUBvCg,Mortgage,2022-10-16,132555.65809463436
NsUdqv,Saving Account,2023-11-20,40024.80705922514
OLKaoE,Mortgage,2022-05-14,31329.610890502565
GpakRr,Saving Account,2021-03-29,138005.5499099309
iXexEU,Mortgage,2024-02-06,33560.71012048436
c8il83,Mortgage,2020-11-02,44901.91407402811
jvoUH5,TDC,2023-03-17,145511.4147804777
at7DMD,Saving Account,2022-10-14,9236.216143216425
S7OqSE,TDC,2021-07-15,32538.547345593055
UYtcUI,Checking Account,2021-01-11,50408.24580932075
BOkzBm,Saving Account,2022-05-28,23042.768311739914
fkWG3Q,Checking Account,2020-05-08,71311.80098056229
YW4UwX,Saving Account,2023-04-01,9981.079405716539
Wjur25,Mortgage,2020-12-12,55738.0313038238
l40gsc,Checking Account,2022-11-03,88180.22991899683
NP0W4F,Saving Account,2021-11-03,13789.434098835987
Ockaca,TDC,2021-05-08,87894.27634560046
84zG9A,Checking Account,2022-09-27,128376.2612556565
oQNTQM,Mortgage,2022-09-10,106986.60342418842
6HoKSN,Saving Account,2022-12-17,37508.68444872589
VvUGBF,Mortgage,2022-09-03,86292.90746467552
7M7m2N,Saving Account,2021-03-21,39555.316511376695
LGb317,TDC,2020-02-02,147177.83922369982
6qa92r,TDC,2020-04-10,3868.2268254287105
JuTPVj,TDC,2021-12-16,6987.316031434244
zY1t49,Saving Account,2021-03-03,50736.5363269348
VByVny,TDC,2022-09-09,139399.27709726145
6wDRBM,Mortgage,2024-01-02,57492.311843866264
5dchrC,TDC,2021-08-15,45211.09500684959
xP1uLZ,Mortgage,2020-11-28,64226.69298576315
Hcujfb,Saving Account,2020-09-06,3133.3194350990047
QdzWwX,Saving Account,2023-01-31,35151.528489456956
xAhyfJ,Checking Account,2023-11-18,34334.22599149432
uma0es,Saving Account,2021-12-04,82338.56443822362
3gEmHr,Saving Account,2020-01-17,8222.376667319291
dKac9Y,Checking Account,2020-09-02,113799.76324547043
4Bjz0R,Saving Account,2023-09-06,102147.23951547945
oLdkS1,Checking Account,2020-01-05,60224.227787489115
6e9H8q,Mortgage,2020-09-15,116945.77211548558
OzyT6w,Mortgage,2022-06-07,1321.021504862302
b9eqfY,Saving Account,2022-11-21,39126.201814229855
mrJPYV,Checking Account,2023-11-15,95023.89324488665
q0qmeE,Checking Account,2020-03-18,61628.232422306486
fmric0,Mortgage,2020-05-22,123179.41255269996
h1RmG6,TDC,2021-07-28,27980.280227408926
rpRxfL,Mortgage,2023-04-07,149932.77747958177
Yh47RF,Checking Account,2020-03-25,115565.2082691212
P7GgCH,Mortgage,2022-11-03,118264.91834943261
MzlPj0,Mortgage,2020-12-14,147356.44083131148
Z9lp1J,TDC,2023-09-05,114214.63705950722
Fv4JB1,Checking Account,2020-12-17,144054.489749284
5VXOX0,Mortgage,2022-02-10,104317.07778791762
fq1vhV,TDC,2021-01-31,66899.8501771551
lVd2HL,TDC,2021-04-29,21162.437642531935
JBXNKd,Checking Account,2022-05-28,3140.8498808203385
2kgorz,Mortgage,2023-05-13,87051.33022874444
8jzhYZ,Checking Account,2021-08-04,44244.67722072988
rMPmY6,Mortgage,2023-02-17,12689.057535925878
NtNhvR,Mortgage,2022-10-13,36298.84355141429
GfmHwB,Saving Account,2022-04-13,76165.30835896269
wlxwkD,Checking Account,2021-05-02,49652.97009401566
usoKcc,Saving Account,2022-10-13,70213.22750651967
8L9HGL,Saving Account,2023-04-10,112113.2159890637
ArWHE8,Mortgage,2022-12-21,105346.3245992019
zuqzua,Mortgage,2022-02-11,99673.45197025982
nXcQ6n,Mortgage,2023-12-09,29131.821420598353
zudvJU,Saving Account,2022-08-16,15792.107927018811
93eZvs,Checking Account,2022-02-24,4720.512458980791
bl2h1t,Mortgage,2023-07-09,45321.00496761187
dt4faG,Mortgage,2023-08-02,73419.52033875951
eCjnwe,Mortgage,2023-04-19,85423.13092996416
JzEsNA,Saving Account,2020-03-18,121159.6349684329
n0J9D2,TDC,2021-01-13,67921.8992175405
J1fn4a,Checking Account,2020-07-20,66562.11714420439
MKeqgG,TDC,2023-02-25,91020.6482301209
qv9O1P,Checking Account,2020-11-26,18547.616098967163
vrbPC7,TDC,2024-02-04,12613.133057548273
1Ey1SM,Saving Account,2020-12-26,99961.71860927458
py3Ax0,Checking Account,2020-06-01,112944.55414543995
7tjtTB,Mortgage,2020-08-06,142737.73985045296
efnw6b,Saving Account,2020-06-12,36449.873424042125
g01Rsy,Saving Account,2020-03-05,146525.58680525245
CMVQ5b,TDC,2022-07-21,124270.6126486946
O0Msm8,Saving Account,2022-05-19,47063.73285225665
9MgqHP,Checking Account,2020-05-22,124449.50695023728
mZCdbZ,TDC,2022-07-05,59269.289538983474
t7wEIZ,Mortgage,2023-07-24,15487.162476697196
YhKjox,Mortgage,2023-02-02,18691.297414745834
qQh407,TDC,2023-06-02,136072.8140081819
tlqfXy,Saving Account,2022-08-13,99527.15540606008
6MeaA8,Checking Account,2021-11-04,131880.59112824462
KzmM9I,Mortgage,2021-12-04,32441.653972590186
bPx1Im,Mortgage,2022-10-07,71477.65622479949
m7SOOj,TDC,2021-11-29,60191.056887352766
8olnjX,Mortgage,2021-09-06,32744.340467603208
Q493LM,Checking Account,2020-01-22,18392.532129866733
8ZIQhy,Mortgage,2023-02-17,63650.97976266962
b3iVvu,Checking Account,2022-08-15,123356.87757048824
FDQiG5,TDC,2023-03-30,87360.22685978544
znHDCr,Saving Account,2022-09-14,31074.556834874296
gkkAn8,Checking Account,2022-03-25,88168.75113556103
nofTTf,Checking Account,2022-08-30,26841.9504605054
k03Tep,Checking Account,2023-10-02,127870.51149137593
BnqHad,Saving Account,2024-02-02,121385.66324078724
e2zu49,TDC,2021-05-10,118902.14401156185
wjVzHM,Saving Account,2022-12-28,29761.285744419518
HtnMjl,TDC,2022-03-22,9854.340935192493
44e2Wf,TDC,2020-11-23,11647.298262786697
74EfkQ,TDC,2020-07-15,96753.30225474296
twNUJG,TDC,2022-08-06,33802.51586886365
vmm3au,Mortgage,2021-04-10,132892.94780920015
qcWxwK,TDC,2022-05-10,83713.05615840566
zw607V,Checking Account,2021-04-01,97929.11236116802
0yVZhw,Mortgage,2022-11-11,62288.71590422618
UsZl1b,Mortgage,2021-09-16,140941.205715402
ToQWGF,TDC,2022-07-13,37166.85578652082
toM79h,Mortgage,2022-03-21,89161.10480500737
1m8TQx,Checking Account,2023-03-22,51889.4399238872
nNxyIx,TDC,2020-03-19,140916.94781754998
aqVEnN,TDC,2021-12-12,71310.90345859097
ss5sTN,TDC,2022-06-05,112173.48539879164
dhZicJ,Saving Account,2022-05-30,43688.37890629335
WqcrnL,Mortgage,2021-01-19,149345.15274750686
e1hRiF,Checking Account,2023-12-08,95530.51554059361
fjccvf,TDC,2021-09-01,14493.134337390942
Gm2Gwf,Saving Account,2021-02-13,82490.0458779386
fNWh35,TDC,2022-05-14,24769.25654665768
9dMC04,Saving Account,2022-10-26,116277.31712361067
ApiUf6,Mortgage,2021-04-22,54416.14103055875
o423qS,Mortgage,2023-02-20,4444.650861710268
Ubvae7,Checking Account,2020-07-06,110469.08119805576
WuwYXK,TDC,2023-06-29,9218.606482777914
18IOa6,Mortgage,2021-05-02,48179.77763323844
ZUbSI1,Mortgage,2022-06-09,25491.847000835845
fNMmiT,Saving Account,2022-12-30,19627.245223228878
BsY3D2,Saving Account,2024-02-22,80777.08794680331
I2jGuc,Checking Account,2021-02-01,120169.2078585057
lnqI9p,Checking Account,2024-02-04,36932.15066805295
1IEcRG,Checking Account,2022-12-17,48627.644821039394
K45pre,Saving Account,2022-03-09,38485.51507759838
kfxpO4,Checking Account,2021-02-19,118172.89642147068
JEFEJ5,Checking Account,2021-12-03,12542.141717621862
j1rMnr,TDC,2021-11-24,117974.69734134975
5utBOo,TDC,2020-06-09,52312.02321050633
E6O9Nz,Checking Account,2023-11-24,139434.04876558823
fP2OGn,Saving Account,2022-07-01,135234.6839664252
9e37sn,TDC,2023-06-21,36966.682204367484
pLYyBn,Mortgage,2021-04-28,29649.02203169435
V5UjbZ,Mortgage,2021-05-16,124580.47057570991
94SDns,TDC,2022-12-04,113771.61081011839
EDqwuE,Mortgage,2020-04-28,62486.01406935449
P52MOK,Mortgage,2023-01-17,46031.21501392344
w7eGr1,Saving Account,2021-11-07,44465.27850761517
tYeoR3,Saving Account,2023-09-07,3232.4169135150337
L4XQ7l,Checking Account,2021-06-13,66449.17301498634
OztU4j,Mortgage,2023-02-28,92528.56777829892
zd3bn1,Checking Account,2020-01-11,37329.12221003305
jdHnQT,Checking Account,2023-06-11,123401.84292939355
S5BiB4,TDC,2020-06-17,50428.436517281945
aT8Et5,TDC,2023-07-30,14608.112230345178
bLlurY,Saving Account,2024-02-08,78063.98566073898
JwJcfA,Saving Account,2023-01-15,59631.221303861246
IfDibJ,TDC,2021-05-26,105095.43666683718
4ZmKQW,Mortgage,2023-07-17,43678.06284147093
0rVTGA,Saving Account,2022-07-03,37011.6448649715
S4PHh7,TDC,2020-06-12,102461.83807386733
lGw3Ew,TDC,2022-05-15,47621.54232305502
ZiNWhT,Checking Account,2020-11-01,101123.69667207848
1idHSH,TDC,2022-06-05,135184.35236043646
kFrWvO,Saving Account,2022-11-11,131449.0484782383
FHduSE,Mortgage,2022-11-03,79415.61407467345
wqgLaL,Mortgage,2020-01-08,130421.01447757185
GgsT7M,Checking Account,2023-12-26,69766.86327225823
p2L55x,TDC,2023-12-16,106320.7925544631
cccwl4,TDC,2020-01-29,67304.0413403275
jKJBGm,Saving Account,2020-01-29,65313.38532442113
UaOjtF,Checking Account,2021-04-26,76703.65464294297
NgLGx1,TDC,2023-03-09,74038.81831802914
cWu0ES,TDC,2021-12-19,139427.88593960204
yT37NI,Mortgage,2020-06-20,16023.179152179162
ydef3Z,Checking Account,2022-03-13,43872.14484581134
b52q30,Saving Account,2022-10-31,101023.35781667617
mpaSsV,Saving Account,2023-11-09,74202.00307648741
nUlUQb,Mortgage,2020-02-01,134297.7372533769
mDfaOs,TDC,2022-02-15,62069.44313342523
xAs6Iq,Saving Account,2023-02-24,80479.87401862197
Fyx8Yh,Mortgage,2021-01-02,106954.85047925201
luLznz,Saving Account,2021-03-02,90549.84061876565
BUp1G7,Saving Account,2023-08-24,57361.124281787306
FJjNdD,TDC,2023-11-14,70627.16565498924
hDHKzg,Mortgage,2022-03-10,94760.42174197771
qDzNGH,Saving Account,2021-04-13,131152.88988076802
KoWskt,Mortgage,2023-05-03,53414.71096022291
ZoazoX,TDC,2023-12-02,25779.318504787836
cxqSay,Mortgage,2021-02-14,32999.368568087375
BIOOil,Mortgage,2020-11-07,26781.838277697247
0bVt5c,TDC,2024-01-07,98788.23951774761
lpqyAi,Mortgage,2023-03-02,58487.69256649667
kbmqh8,Checking Account,2021-09-15,109050.28227953723
FIAiC2,Saving Account,2022-07-26,121319.30335648629
dcFvZS,Checking Account,2021-11-25,25151.7581980599
vbY0SA,TDC,2023-11-11,119633.4042796299
GRMVyO,Saving Account,2022-01-10,46221.11617848283
IWKGjo,Mortgage,2021-04-21,87590.41768867815
h374Dm,TDC,2021-05-29,33225.572827304786
88PKN7,Saving Account,2020-01-24,67914.45980761669
7dvwsg,TDC,2023-03-24,119207.45194846815
awKuah,Checking Account,2023-08-26,105832.99972403041
NyYVwt,Mortgage,2022-06-14,60397.28437750713
iNKMU4,Checking Account,2023-04-20,118892.21241358265
7LpT3J,Mortgage,2022-07-26,139109.61218561832
sqGS34,Checking Account,2024-01-02,84539.15684001002
4XWiBh,Mortgage,2022-07-22,92392.16806035349
gkSkpP,Mortgage,2023-04-18,15471.203462745114
Rd3kVb,TDC,2021-04-02,89298.31244144686
BGivsk,Mortgage,2020-06-14,45317.885211070585
R4b2hM,Mortgage,2021-06-14,96808.20937413699
voHDad,Mortgage,2022-12-13,25866.06523357892
jQxWe7,TDC,2020-05-21,108354.72068926321
F8fFuV,TDC,2020-08-26,137499.1146345591
7arJ4M,Saving Account,2021-08-21,17595.61926387961
fgBAxI,TDC,2021-12-09,12720.044430015521
T18gJI,Mortgage,2021-02-11,45031.93316966252
txkYwH,Mortgage,2023-06-18,142333.741965724
jJlNO8,Mortgage,2021-06-25,138993.8906586639
QywQ3i,Saving Account,2021-03-08,29156.749031755106
hvn68M,Saving Account,2022-08-28,95111.20608458093
lkpFxS,Saving Account,2023-11-25,40866.06020389214
MVJGs9,Checking Account,2022-11-30,36315.55263865411
G6xYEl,Checking Account,2024-01-11,137281.3599897353
ZAZb3l,TDC,2023-03-08,30907.951950140363
yJsaFA,Mortgage,2023-04-05,86243.18811805872
4Tm8yt,TDC,2020-12-10,51441.5345657277
xUvCBz,Mortgage,2023-01-07,102015.71880692226
0B3k0d,Mortgage,2020-10-11,97876.48743191718
Z8HkpK,Checking Account,2022-05-06,41036.66134192758
wFUZ0k,Mortgage,2024-02-12,47468.64682076701
68nIwg,Saving Account,2021-12-06,48285.301675200324
5XD3JS,Checking Account,2021-12-25,45811.21523610999
CZMgL5,TDC,2021-02-06,122169.58632476415
rECKFA,Checking Account,2022-01-09,73169.02386818279
0AWOQl,TDC,2020-05-26,44745.098760505076
3p2NJG,TDC,2020-05-08,148056.73929302947
9oMMsx,Saving Account,2023-12-14,133611.74501502744
4MAW4J,Mortgage,2022-12-03,5782.403201372679
sYA1OP,Mortgage,2020-09-24,31557.190497771164
oQzSoX,Checking Account,2022-05-08,105952.89672757396
K1xqig,Checking Account,2020-03-22,149898.33014280742
iOOx1D,TDC,2023-04-19,39700.82091001785
aTkXLR,Checking Account,2021-01-24,144275.29893598973
UMsf1B,TDC,2021-07-13,42997.83896062401
VWupwj,Mortgage,2024-02-09,32407.48617113017
P3y2Hp,Checking Account,2023-09-01,96336.01768560238
08qPE2,TDC,2021-05-31,120073.46159204503
ApDVNp,Checking Account,2021-07-13,136914.77341661399
6TDIvG,Checking Account,2020-03-29,58375.0874642924
1telQR,Saving Account,2021-08-19,58459.35053761565
NEkOor,Mortgage,2022-11-07,103862.39968196374
3mfwuT,TDC,2021-06-14,47159.53090453903
VacXnP,Checking Account,2020-09-27,53266.65079520074
ttGCud,Checking Account,2024-02-17,68197.23453806687
IfmJSd,TDC,2021-03-18,101773.76526200313
tjCVc1,Mortgage,2023-10-04,134150.39610320344
R0wHGF,Saving Account,2022-01-09,125598.0922430698
OlahnG,Mortgage,2020-03-09,119708.73355706317
0mGQGb,Checking Account,2022-04-19,79648.91465080623
vH9nBe,TDC,2022-02-22,70339.16080910202
otSud3,Mortgage,2021-04-15,103966.45001665496
ORdrw9,Mortgage,2021-05-10,64101.50728427588
yWrwwr,TDC,2023-12-07,41594.28756970557
8MrrBq,Mortgage,2021-02-23,124071.0638401726
FvG6hw,Saving Account,2023-03-23,74913.43838333598
lUE1EV,Mortgage,2022-08-21,91498.9146328281
