Transaction_ID,Transaction_Date,Contract_ID,Transaction_Type,Amount
QGI7OK,2022-07-15,foaKJM,International Wire,45982.45306469925
PFWeCc,2022-09-06,tGFGHe,TDC,103553.54368013058
x5g8P6,2023-05-03,pmpmwe,Withdraw,144073.72975973316
oRLzAV,2021-07-21,NyTjEM,Withdraw,35161.56963228433
WdVYFF,2022-04-01,uQgz9f,Deposit,71372.2578096736
IZaSgL,2021-06-28,oTALw3,Domestic Wire,16352.773003104303
IbH4aK,2023-01-13,VhYpUH,Withdraw,98085.0931528477
w1Ynee,2024-02-09,JHgX9h,International Wire,125655.70244305793
0u9G2N,2022-01-08,zjAums,Withdraw,100317.55030203749
NqOY13,2021-03-16,2rqXiE,TDC,78860.58695215898
fMtsj0,2022-04-24,dVC7H4,International Wire,66927.71114259769
KcApad,2021-10-06,iwL0Sg,International Wire,78632.39535573877
Hh3AMp,2023-03-24,EBtPOB,Deposit,18862.10728534961
Tq9yJr,2024-02-06,YJR56O,Withdraw,34387.24830323772
6Xouwp,2021-04-21,hVxVJg,Withdraw,52304.67524394211
fvTqNt,2022-04-16,gTFXl2,International Wire,63298.98300026484
g47DAX,2022-09-19,3wxS9P,Domestic Wire,19686.69617007052
IuegYo,2022-05-26,ziEkkO,International Wire,131775.94422442917
y73REo,2022-04-10,5PB8nl,TDC,54394.99692837012
JSjNLb,2022-10-07,FMGhkj,Withdraw,130725.23310800978
djaqVQ,2021-06-18,7wXPSU,International Wire,99632.71991056003
Bevsn8,2021-06-04,1Yanzj,Withdraw,119032.31889702362
MxCg00,2023-05-22,BHbFjR,Domestic Wire,82516.17591488532
ZSlkpw,2023-01-18,O0j1ec,Deposit,144007.456237784
0I7XAI,2023-01-07,pYpCCu,International Wire,144074.32306101476
AY5asJ,2022-06-08,DKOFRO,TDC,68234.69170068948
L9ghm8,2022-06-18,tX2sAA,TDC,120807.44188169812
ecZyLh,2021-07-13,wpeECt,International Wire,148375.6318476886
nVQ4p2,2023-01-15,thLmtM,Domestic Wire,111089.56029428697
cldsRv,2021-06-30,ABOM6q,TDC,67987.66833279392
vH1ykq,2023-12-23,8SQPOJ,TDC,29360.921115873938
32z82c,2023-02-13,NNcFS7,Deposit,16915.95164913388
1TWUyF,2022-10-25,7vQdSr,Withdraw,2757.631257365805
dfgUUk,2021-02-28,1cSlZs,International Wire,135758.96100446582
WsF4Hq,2022-04-14,1LXtj4,Deposit,143145.98042726621
lwqj3y,2022-06-05,caJxat,Deposit,90808.97040577672
nfTKVL,2024-02-16,so5n39,Domestic Wire,69902.74529391847
1MUEd1,2023-12-04,swLFip,International Wire,115365.37410955416
Y5bGPn,2021-08-30,n5vmpK,Deposit,7080.060015775274
2QJxdx,2021-09-16,eH8ENk,Domestic Wire,21974.016827415664
oK9xfS,2023-09-01,P655WF,International Wire,63494.87633528193
p1uJ04,2023-05-27,gVaAPB,International Wire,56320.52168408057
cpPKdH,2022-08-07,sAXrMt,Withdraw,19204.689029731126
cFWwoq,2023-09-20,M7X2H0,Domestic Wire,60622.48971619899
xSVCQa,2021-05-16,Pf4yWo,TDC,62997.90151683094
NwVnHS,2021-04-13,vrWn3G,Deposit,132368.44001357944
84xyNr,2021-05-12,wUsIBf,TDC,109064.30742912868
HCBKw7,2021-11-04,dwLDew,TDC,33106.734023088546
6VNLLp,2021-12-10,tvbKOh,Withdraw,135409.10322883434
NsTu0W,2021-04-06,KIzoO9,Domestic Wire,102673.21625956384
8VgJlQ,2022-08-21,atYW4G,TDC,77942.77255570471
tnpfvA,2021-01-13,Q94rKJ,International Wire,121084.83411616973
2PHu88,2021-06-02,MDB0Bi,Domestic Wire,63947.316578245474
YZfYa5,2022-09-04,junJJf,International Wire,105243.91877175777
ga0euF,2023-05-15,f7I6zb,International Wire,76349.42606415218
GNJSVx,2023-03-18,uH8odk,International Wire,121029.68007014022
AecUhM,2022-03-27,z9aw6d,Deposit,2982.112908859884
l4bf1Y,2022-11-28,OnN3HT,Withdraw,103017.1618967859
s05N2R,2023-01-30,513rGm,Withdraw,130120.34638720079
7Phrrn,2023-06-28,L6fSc0,TDC,57960.68924353863
pUsYq6,2024-01-15,CL1nIA,Deposit,2788.51223673428
7y7VaP,2023-11-22,UKyaQz,TDC,36540.78613049746
wWzKZn,2021-12-04,txRXU7,Deposit,60761.38464744592
OmclQU,2022-10-20,7lcyzR,TDC,15257.002947305164
Qc5Qq9,2021-05-10,km3s1M,Deposit,44572.6417235962
eVE5BX,2022-07-27,tQxcsK,Domestic Wire,54721.18839697462
2dlWVY,2021-12-08,fjCJLs,Withdraw,19109.30783604631
aQwZA2,2022-02-10,qx4HSb,TDC,45218.794569359765
BGQKEX,2023-06-29,53SoQd,Deposit,51220.36409100518
UXOIHj,2021-09-16,iyBapx,Withdraw,79836.06898548672
pZ44uj,2022-11-01,yxLdTA,Deposit,64312.93396013711
rKFPpA,2021-10-26,W6IQ3q,TDC,59682.86336650553
6YVKsH,2022-07-11,4TEGxb,TDC,64339.02287551397
sNsLze,2021-06-28,Kis8Ng,Domestic Wire,61339.51392946631
0X6oq1,2021-04-10,E6CCLb,Withdraw,51027.382275294
sGU0UB,2023-12-27,BF3Os4,International Wire,74708.73246651074
8mSH1N,2021-02-12,D6D9WO,International Wire,51938.6968099309
usoix9,2023-03-28,0wsofy,Withdraw,15347.439354257167
TGwhfK,2022-12-03,1KgCa7,Domestic Wire,91552.17174333206
CW4jMv,2023-11-18,eEprcr,Withdraw,25461.91320079919
vBLvuX,2021-11-10,J8vUtG,TDC,101861.07408330515
DP1tmW,2021-07-04,LoWJdJ,TDC,109528.01338973842
1bEuVY,2023-02-12,q7KZTv,TDC,51453.42154854405
WtDfpj,2022-09-11,i8CkLo,Withdraw,35315.76860561049
RwD9D3,2022-02-03,eVNHAN,International Wire,114151.68476980775
zfCqus,2021-11-18,3AmhFu,Domestic Wire,147190.93194515447
jqs5Cu,2023-09-23,yzHTUW,Withdraw,54957.66936781056
zQMFvj,2021-03-07,sV6mso,Deposit,48368.14073331135
HJQIf5,2021-12-02,Vcw6lr,TDC,59659.3659431198
wzrewW,2023-08-27,KL02G0,Domestic Wire,72592.52018606271
f9ZE2p,2021-08-16,YfHapI,TDC,9051.314619689147
gWqs2d,2021-06-12,DIzdoK,Withdraw,100556.09642599044
A3DHh6,2021-11-04,vzZaYU,International Wire,48637.64960166196
dgVm8D,2022-12-14,LnPVqD,Domestic Wire,7235.872569371207
fB2zUF,2022-08-11,wOdvlo,International Wire,113391.5294517111
QQDmAj,2022-07-16,1iMrkE,TDC,71654.4783669357
Te3FZS,2023-04-29,A2Boh5,International Wire,31434.053606800095
lCijWN,2021-08-24,9i3RcP,Withdraw,57669.78742229262
j0LmIZ,2021-06-12,hmb0cE,Deposit,22869.67388035694
RVA7dt,2023-07-16,F1bJ5W,Domestic Wire,60229.40212471376
XdBaLj,2023-01-28,zRHYyM,International Wire,18679.640494686017
a3TI39,2021-08-19,i3Qs1O,Withdraw,74994.92838343805
oZ8OOp,2023-05-26,doNemX,Domestic Wire,111949.28323791176
GCwVcR,2022-09-23,SMxf2Y,Deposit,53788.18451990308
qe57fN,2023-09-19,RSauBm,Deposit,23980.591862462898
SRUYND,2023-11-23,PZwxoa,Domestic Wire,106366.24776532488
VjRAtW,2022-10-20,gkqPFZ,Withdraw,111298.02773804814
0YeiHB,2023-03-21,fYz50I,International Wire,74486.24948061453
RLgvXg,2023-02-09,ggkTDI,Withdraw,64040.14366965284
Zp8u9Y,2023-11-22,cqdVK9,Deposit,52660.12258807464
eNkYsK,2022-05-16,9dp2Zp,Domestic Wire,12382.517808535995
xxrjD5,2023-02-14,5Zj2Bn,Domestic Wire,91446.44118200096
5EHsjt,2023-02-14,fS7gpk,International Wire,26533.42296233379
PiPJ5Z,2023-09-14,8F826t,Deposit,85127.67016438545
ZGvhSo,2023-11-07,ej7BsM,International Wire,59800.232485714485
0ppUQ6,2021-11-10,jteB1t,TDC,57792.19042916055
UsTws7,2023-04-24,U6xOkY,Withdraw,105959.34163084457
ONveCz,2023-08-06,WYr18K,TDC,46111.06849156352
UyTC7y,2021-12-06,z3pYeu,International Wire,107809.8340089571
Ug6C4k,2021-01-16,rLrZMy,International Wire,14423.254250214824
b59RaC,2022-06-13,mEkdiu,Withdraw,27180.76052103625
OYrdCg,2024-01-02,YG071X,TDC,22981.45833005422
BzQCEk,2024-03-06,PwGOO5,Deposit,120156.38704057925
nY75gl,2022-05-10,PvtE2e,International Wire,40907.29182050274
nwAKoH,2022-05-15,jEWu3p,Domestic Wire,20231.373924355426
uPkzQB,2021-02-25,wWDPCV,Domestic Wire,103547.86047848883
cbnlGG,2023-03-27,sYMWoZ,International Wire,91334.63194239822
LWFQQJ,2021-08-19,KPCwVY,Domestic Wire,136477.94983881502
sRfvud,2022-02-04,TVe9O7,Deposit,131967.5336565414
o2FXTH,2023-07-26,YhGRcu,Withdraw,57070.759014563686
3WtnhA,2021-08-31,XXPJ0F,TDC,133693.86168690788
P3rVcQ,2022-08-12,MQkUEC,Deposit,108017.43240650854
mdhZQv,2023-06-25,g270Kj,Domestic Wire,64130.36790891142
YFHdky,2022-04-03,tvsE0Z,TDC,73415.58772321016
H9UhJg,2024-01-21,9bCiSD,TDC,104579.76837851232
uh2Zk6,2024-01-03,8whUbs,TDC,37562.96836200602
5magLe,2023-01-01,k1u1DG,International Wire,46276.21877959931
n5P09g,2021-04-14,rH7HsJ,TDC,113103.17031318646
j1ys17,2021-05-12,hnEuwe,International Wire,21604.953771568154
YdkraD,2023-03-14,7mxn2r,Withdraw,118604.19936265306
M8Zn8F,2021-03-03,ZYMSg4,Deposit,36380.14024946481
XDQZF7,2021-04-14,LDMhjX,Withdraw,65797.95463828256
NUvyLw,2021-12-16,t4Scx8,International Wire,34865.23162161527
FcbWO6,2021-07-22,EVNXkF,TDC,73655.94027828817
mgVops,2021-03-05,U4CMBH,International Wire,28012.529686871767
mdsRWo,2022-04-12,ATmzxX,Withdraw,145538.52167826108
l3JFmo,2021-01-24,ZHChWZ,International Wire,67357.42076967873
1nqcv0,2022-11-28,DvvCQq,Deposit,146451.42589515037
Bdiy6t,2022-05-29,qtdzIZ,Domestic Wire,70356.47406921221
luceKv,2021-09-07,hzhKM6,Withdraw,139196.39228292648
68320w,2021-08-20,zgvrVu,Withdraw,49733.23718216494
c0DWM7,2023-10-17,VPNMws,Withdraw,3949.760536907445
hHTafI,2022-12-17,oaEGoC,Domestic Wire,50693.34081150924
93hHFO,2022-07-31,4avJbl,Domestic Wire,49293.57007195714
eqVAyX,2023-02-24,MDwZoG,International Wire,74532.60416939216
sMHJDb,2022-08-17,Xz3S9z,Domestic Wire,125136.55183573185
vj6AjF,2023-04-04,iM03fF,Withdraw,22945.17083628798
OMi6JC,2023-02-20,P0FWbR,Deposit,6645.288072887565
ATs3Kz,2021-02-22,IdqdJD,TDC,14505.674270142588
i6A4Uk,2023-06-11,v0oe9u,Domestic Wire,108525.32587973442
9fnEB6,2021-05-21,UpTwZD,Deposit,146248.59637993935
pHdhc2,2023-11-21,tZMgbZ,TDC,115681.78631447816
UbTwWX,2023-03-16,yxAgsv,Domestic Wire,79720.87863801277
WFNnId,2023-07-22,qooaFK,International Wire,98280.81193909547
mNg0Ah,2021-04-29,KyV3DA,Deposit,67032.87207037729
Hg9U2p,2024-03-06,GUZhQc,Deposit,143740.1212347953
IvDe2c,2022-10-25,qlq1It,Deposit,100977.75252499043
icxQAq,2021-11-17,p5Zibp,TDC,50220.84898716217
kNKh9r,2022-03-26,Dlclf4,International Wire,80054.36764166874
nRp6K7,2023-04-12,cHDqaQ,International Wire,95138.05791238163
5L4v5b,2023-07-19,ZVI60c,Withdraw,66048.24441596685
eOYkCY,2022-10-12,mZCBdV,Domestic Wire,128909.54202311834
oeeSPE,2023-01-20,aBIidG,Withdraw,138957.41788443355
yci0jB,2022-08-27,1i8A73,International Wire,13234.500362682315
OLhYTM,2023-08-02,HxaCWe,TDC,21474.118089089814
OKCAJa,2023-06-30,Rdv1aw,Withdraw,108097.73747225685
uOQnSZ,2021-12-29,A6nAMg,Withdraw,116144.4922083195
wJSVB4,2021-02-01,t4mKq8,Deposit,74201.14410304136
ROcFYN,2023-10-18,JRYgfQ,Domestic Wire,94191.87083028606
Lp4ebS,2021-01-01,oIdtIY,Domestic Wire,1600.6382831049152
be1XGD,2024-02-25,szOSnd,Withdraw,67483.57681526372
G65gSc,2021-10-10,2UjDHc,International Wire,119136.88314215971
ierV4N,2022-04-15,e5TLMV,Withdraw,107073.86175405141
OKUSzp,2023-02-27,o32qrP,Deposit,57597.442690621356
ZWDioZ,2023-06-05,V5ntmm,Deposit,128348.04160039395
S2Q20e,2022-01-31,lHPogU,Domestic Wire,74819.6173989592
TN6Em6,2022-06-01,NYoZZB,TDC,22372.341987377084
OpCmHd,2021-04-12,7DuhHY,TDC,96954.09151055313
pkERYH,2023-02-06,2QRAgH,TDC,145173.23545133267
pGvBv3,2022-02-12,km1kvB,Domestic Wire,17383.92685065059
cwDuX5,2022-04-16,mm1huS,Domestic Wire,10873.305520266364
c6prtT,2022-09-26,iNHJP2,Withdraw,11682.497735262541
p7um3s,2022-08-20,xJW34J,Domestic Wire,24348.685765598777
9bpBhV,2022-08-20,Cbq0Lj,International Wire,56953.873375784715
JgrhsM,2021-04-07,zCjRcj,TDC,134162.13518011576
MotrJG,2021-09-12,syyrJl,TDC,94312.83583456506
Q1U4EV,2023-09-23,wyAIt6,Domestic Wire,62385.38370052643
vcGuFs,2021-07-17,shV0LZ,Deposit,33976.90219771634
pUVAcn,2022-01-07,Vu6ZQq,Domestic Wire,76052.11493034018
6OApAH,2022-03-22,Izg8qn,International Wire,107064.02108073013
64avBm,2024-02-08,1huSDA,Domestic Wire,31780.168693365493
IbOD4a,2022-06-03,iZAWPq,Withdraw,110505.25834560633
rRvVdq,2021-03-28,MsNQng,International Wire,128399.79276602124
yw3vBv,2021-02-25,BoKXWy,Deposit,73575.05705169882
9EQ2Yq,2023-01-18,yjLahz,Deposit,84433.02064507059
7zrBCL,2022-10-12,u5Yf8G,Deposit,142256.31323186916
ePDGsP,2021-08-07,4a9sZ7,Withdraw,61515.718353550044
6FaLra,2023-02-04,qFritJ,Domestic Wire,10486.116464022578
Nuelrh,2023-07-25,HAbWS6,Domestic Wire,85733.14989540463
NX2nYA,2024-01-20,sN8LGa,TDC,32349.34852978436
6PrhLz,2021-05-07,RZfnDA,Deposit,67805.68922111775
FK37lr,2023-11-13,5XlcnM,International Wire,124577.94806358874
JIxMDM,2023-12-22,vfP7du,Deposit,48616.27335211161
XMiB1s,2021-08-24,qSt5sQ,Deposit,88217.13852041523
9eYBgb,2022-07-03,2QK8bG,Deposit,42740.044022765505
lCu7I4,2022-10-01,szDjTn,TDC,41207.41822267117
XIwKLB,2021-02-24,qCxSQn,TDC,5592.846040818468
F538CV,2023-08-09,Toqy5P,Deposit,100530.44046968689
YFfeB2,2022-12-26,cupcCm,International Wire,30111.393421898585
cud2qg,2022-08-24,MeI3WW,TDC,105571.24189695605
hRToi1,2022-12-14,zG9Zwf,Deposit,118710.61726209216
k54ltF,2021-03-15,S9nyzv,International Wire,109515.00215712437
gwmG7j,2021-06-07,uvX5fS,Domestic Wire,119080.32017975807
kv0KJN,2023-01-02,lFSyyX,TDC,11863.783772630388
9FIiKc,2021-08-24,klnaHG,TDC,12643.147512606844
yiAoTz,2021-02-01,qoI9Xy,Domestic Wire,115230.88303877978
m09JVo,2021-02-20,nbfWAT,Domestic Wire,86609.38394876641
oviMid,2023-07-19,htenAI,Domestic Wire,120901.8439988389
8mLzJX,2023-08-18,vI0Zw2,Domestic Wire,74900.50866267199
YNOoMu,2021-07-26,mXZCzd,International Wire,98441.16038224148
kSCoVM,2023-09-06,BBX58q,Deposit,49339.0291550936
M4yXJx,2022-05-19,24VDqr,Withdraw,54742.66297772727
M6kEzK,2021-06-13,jsT4py,Domestic Wire,32014.158827424828
7wB2a7,2023-12-24,0J45HW,Withdraw,30421.116944699625
paRBlg,2023-05-04,x1vfdy,International Wire,124947.40278030204
p1r3uS,2023-10-06,IemWoO,Domestic Wire,136933.89144138613
0vMFZY,2022-06-23,HN8yTp,International Wire,78203.13628093952
vsgr5l,2021-10-30,0OTLr5,Deposit,1168.815319578206
CDsn8w,2022-08-19,v4WA8L,International Wire,104315.16013785619
CvfKB1,2023-02-01,OOPY9g,Withdraw,55156.17795101857
ajIb8F,2021-06-22,05fB7S,Domestic Wire,129887.7580396232
KHmu5x,2021-04-04,vTAEWD,Withdraw,82064.30140054776
2WD6Ec,2023-08-06,w6lnIK,Domestic Wire,68811.53719210245
GrNR3W,2023-12-25,7EYGAf,Withdraw,14560.62273781584
ON1z7M,2022-12-27,jM56KU,TDC,146551.34905633813
rYTRDZ,2023-08-13,LW5WVY,TDC,133058.42330389473
qocyWT,2023-09-10,6mgnat,TDC,64838.926349235946
3C31Xt,2022-06-09,yyQoIH,Withdraw,68832.38518467084
UVOUVk,2023-10-08,rRoPss,Withdraw,38349.26558492435
7qta3p,2021-07-13,np7PSk,Withdraw,56793.20321286045
bomllT,2023-11-27,dK8jdi,Withdraw,133072.31997256266
TxP2SH,2024-01-14,wYUkUZ,International Wire,34316.1864276005
PkXvfN,2023-08-25,dLxp8p,Deposit,111772.30404002324
5ZBVec,2022-04-06,kkotzP,Domestic Wire,57166.50180691213
6KJOfl,2021-07-17,6AzdAx,TDC,58579.54512836174
nf2E3Y,2022-08-26,KzbWFa,Domestic Wire,75080.67008630247
u8zNil,2022-04-02,7GIxUe,TDC,86891.72533748698
vgVKdF,2024-03-04,1tAVd6,Withdraw,147230.38880999244
TYomf2,2023-11-24,rH2EXN,Withdraw,14418.302772563418
XyghP0,2021-07-08,pMpD6n,Deposit,24812.8639940313
m3RWY9,2023-03-18,IXlf42,International Wire,30946.82415337171
BAVo1i,2021-10-21,qoB1Y8,Domestic Wire,134779.57040005128
AVcZ5f,2021-03-01,0MQZvY,Deposit,116236.05038226965
VGcVA5,2022-09-01,Fjl7FT,International Wire,99979.46611094085
jvv1cz,2022-11-22,OQCgpx,Domestic Wire,129809.85965543507
SwURV1,2022-08-01,28ubtV,Domestic Wire,40096.37268115469
MfJz6t,2021-10-23,SDGWkX,International Wire,105977.34931555421
v19InQ,2022-12-09,P3VrVz,Deposit,62408.8216580561
G6jQhQ,2022-07-08,zbr10D,Domestic Wire,50704.085753070256
Y2EfSH,2023-09-09,1AMApc,Deposit,43175.72749786643
cW4mDX,2021-04-28,UfEQML,Domestic Wire,108100.69414067556
bEOBTL,2021-03-11,ucnQoE,Domestic Wire,76056.38728358036
ov9pxL,2021-03-04,kGmKaW,Withdraw,56022.2813876951
iBFkgM,2023-01-26,0n7NHz,Domestic Wire,145403.8846341641
eF5ss9,2022-02-01,LxYbwM,Deposit,8900.934552821931
nuPSb2,2021-02-11,bG3Xpt,Domestic Wire,59937.584742122795
1v0ix8,2023-03-19,I6InrL,Deposit,9515.456941220798
IXO6yx,2023-11-02,kdzf4M,Withdraw,134502.65300171493
nJYGgv,2023-06-04,KpsuNp,Deposit,104994.04347399432
7evYhV,2023-06-08,fCc1of,TDC,148027.87367564306
4ho57x,2021-12-02,uU5Cc6,Withdraw,25757.773161534355
Kvc1sI,2021-12-23,iiOFcJ,TDC,64648.60801309849
nGtOOW,2021-05-26,oWxosf,International Wire,69669.92739747811
98TEPE,2023-09-02,hD2QwZ,Withdraw,123279.30126641477
TJ2NWU,2023-02-20,823gBm,Domestic Wire,12237.28514791988
r0yKO6,2023-12-22,BI7uVf,Deposit,93035.51483148827
jS303t,2023-03-25,XcOTHc,Domestic Wire,97373.79892146996
MYAf5Z,2022-10-15,1yaqpw,Withdraw,19862.019474723682
tMWfaH,2023-02-27,BHdXSR,TDC,97651.78334091076
CbmN0c,2022-04-20,EP7S0D,Domestic Wire,80285.05427253827
dtY7pg,2021-06-26,utMxCa,TDC,65317.80139505651
KChmYy,2021-08-15,aKPeAd,Deposit,43220.491628754986
4s6KUq,2022-10-24,ujAo9H,Domestic Wire,42694.39069815894
nHtOjU,2023-05-30,XP8HXR,Domestic Wire,13265.52266995347
AZAJSS,2022-10-18,EmRE97,Withdraw,100177.5964207113
TbsLl6,2021-05-11,gsp66d,Withdraw,22221.711767210574
LHobX0,2021-06-12,jMxgoJ,Withdraw,1658.1280769523428
XrKbSJ,2022-10-08,anTUH3,Withdraw,72154.82570986063
bTSv25,2021-04-08,2ZAeX5,TDC,126575.44189288221
d5JgoK,2021-06-04,KuYRtZ,Domestic Wire,62553.51519833396
Xwar1G,2022-10-07,dc8t8S,Withdraw,61143.00633289567
SxEU3C,2021-08-31,vc7QOz,Withdraw,75557.70671362596
SK7yDE,2024-02-15,lndbSA,Withdraw,92746.13502078046
8PRiYW,2021-02-17,ElzcxL,TDC,16808.866230871325
Alj0py,2022-11-25,bHeMfY,International Wire,43304.19027957494
BXiEJQ,2022-11-01,nf0qHv,Deposit,59129.953520148105
bEXQ9A,2023-12-03,onp1U1,Deposit,14795.797340356423
29vOeh,2022-10-10,wj4PhL,TDC,21847.534896714777
9vnBPb,2021-02-16,euBvA2,Domestic Wire,99804.8599446986
vLY3Cb,2023-02-11,zwWvvz,Withdraw,14386.408195315664
nwmECM,2022-05-20,AlaDZS,Withdraw,99314.20085125435
aZfrI4,2024-01-28,GBgq9b,TDC,135880.2413436529
1WF6KN,2022-01-28,Hj7V2x,Withdraw,118192.5717101838
wpQrGg,2021-05-03,qa1dFM,Withdraw,23500.69744430807
u4tIiv,2022-07-02,zj0zUz,Domestic Wire,136213.95393800858
QcCIW7,2021-04-20,BVcwk5,Deposit,122353.09796223187
yEFUrN,2021-07-08,lRZRv3,TDC,135370.92909135486
tBix5Z,2022-07-13,84fbMo,Withdraw,121809.06550516764
uc7cOD,2023-12-11,P35ubw,Withdraw,3632.2036139532197
Otqqov,2021-02-15,x0H4w0,Deposit,60875.08246047268
A1Y8VR,2022-06-21,uQPAer,Domestic Wire,130878.91317723165
g9ip5B,2022-06-25,8frnV9,TDC,30731.986812946314
n1NRKz,2021-10-04,nPZ2uP,International Wire,84874.7494501669
Y52MJb,2021-01-16,W1dTHs,Withdraw,123363.5820006825
XFG2YM,2021-12-25,QrWOvO,Withdraw,22940.882885910596
Lsxuwr,2022-07-23,mMAVFk,Deposit,141977.23100573607
PwWRa1,2021-04-20,JrJqaW,Domestic Wire,35890.48823176615
iWnCfr,2023-07-16,uF88mP,Deposit,137385.6059235148
RzcUuS,2021-08-11,r21ctJ,Domestic Wire,149979.8323677051
Bygmu9,2021-11-20,Bz70VW,International Wire,58490.08852081075
GjW9Sh,2021-01-06,mN7C12,TDC,89574.51681113633
9mFp56,2021-11-15,BoNu1N,International Wire,32448.302406783376
N1Rkte,2023-10-21,EFImKs,Withdraw,60206.054846144216
CtUIbg,2023-11-13,ojPohE,International Wire,34739.4691488793
CopW6S,2024-02-12,ZFzSzq,Withdraw,79261.07656753459
3sgsCs,2021-07-11,jNGb3t,Deposit,82635.85258915901
tMWUln,2021-01-12,SDuyqG,Domestic Wire,47239.65043722793
b7RXhd,2022-04-01,ZKJQKi,Withdraw,132952.15829512058
XLqdea,2022-07-28,QaeDqP,International Wire,131277.03633174446
1DmGjC,2023-12-08,JteGuT,Domestic Wire,37362.47896969992
Ku3yhF,2021-02-08,F7xPJB,Withdraw,33828.088763195075
3zvrYt,2023-07-29,xRz03r,Withdraw,113486.39390281533
FsnchX,2021-12-28,RBoi54,TDC,142810.05076681616
mHjXgE,2021-08-09,lA2ulv,Domestic Wire,38540.02412033237
L39OVv,2021-10-18,Z17v4v,TDC,14143.238000572692
GA8A3G,2022-12-07,Otlkf4,Deposit,11594.954379212966
WG9vVA,2021-06-24,yqFjCM,International Wire,5050.778522442062
JVLm81,2023-01-11,qkIr35,Deposit,122740.42847348648
HPdkTk,2022-06-20,wj8Voc,Deposit,89971.68425571147
FP6cJz,2024-01-05,KWgcSs,Domestic Wire,143626.99877030597
bKw4N1,2022-02-06,dMRD8l,Domestic Wire,106365.40915926381
OGHgtH,2021-07-22,2q2rzF,TDC,25402.060621249435
WP9BSh,2021-02-13,H0P7v5,Domestic Wire,4587.33285735944
yoJqyX,2021-11-20,sPIhQG,Deposit,145402.4414840249
OjBVLw,2022-07-17,6NLoh5,TDC,26023.785101907724
7HqKhS,2022-06-05,0JM76u,TDC,89134.37615229523
TnRdKs,2023-01-06,PRXJb8,Withdraw,16731.98817049681
AtnBZ5,2022-03-31,2P0wFJ,Withdraw,17835.117911592402
H0ZTIr,2022-04-06,Gd8dGx,TDC,105320.94424115193
HxgXyM,2023-05-10,DHX45t,International Wire,20619.354632234183
uk66zN,2023-09-15,GqbFdL,Domestic Wire,57990.49233721374
YoEKKO,2022-05-23,8iP3rP,TDC,13730.351414082459
mgvcxX,2021-10-13,iZtzvo,Deposit,107849.30004912268
PwlKkd,2023-07-11,XSkN1f,International Wire,44750.18481811623
OLVj6E,2021-05-06,1YYnAu,Domestic Wire,17214.5588348326
qgbYaT,2021-06-09,55uexT,TDC,117705.87423807004
CDRtdg,2023-04-09,fUjbae,TDC,105671.49055221447
v0DlI4,2023-06-22,fRaodM,Deposit,60500.485243067065
1fCGGD,2022-04-24,iDZlpZ,Deposit,125003.70569480865
wQEeSR,2021-08-31,6T2f4m,Withdraw,30083.264020309947
7Xrd4y,2022-08-09,hRGIEa,TDC,106880.23513679
FNSjvQ,2021-08-17,PqCQMk,International Wire,2250.331717483379
mymLKT,2021-07-14,0V19ec,Deposit,108762.06537326428
yf5gRt,2021-12-13,BpBC9R,International Wire,71851.62609793141
Mt4Vau,2022-05-06,I47FTF,Withdraw,142542.91920772957
NFoIfV,2023-03-01,TkDobl,Domestic Wire,14871.622822663436
RyrTZw,2022-01-13,AyeqOX,Deposit,41130.03906687804
d5lnpU,2022-01-03,X6Q35i,International Wire,6749.701635583426
3eSUJN,2021-10-13,EUbPXc,International Wire,71850.65865935422
WqsGCJ,2022-03-29,E0fkn3,TDC,60710.974452588845
zDGKiI,2022-08-02,m9sGpc,Withdraw,40685.397516887264
FXCWHY,2022-10-15,ThdxGq,TDC,81921.9208358908
vnj8mC,2023-10-28,zB27ap,Withdraw,12885.667768865358
kXmku8,2021-03-13,CNlM26,TDC,89853.22230781864
5P4KXD,2021-07-25,pFl0Zu,TDC,95005.88997855072
c0vSb3,2023-07-23,F3vvo6,Deposit,79372.84456805495
BNeBXp,2021-02-01,76Zn9g,Domestic Wire,2486.6392974135815
R1U7Me,2022-09-04,hcnzWz,Deposit,19364.555337249345
7An1Wi,2021-05-02,3uxABt,International Wire,42222.262267864804
Z4sLnk,2023-12-27,Yv1Ibw,Domestic Wire,132750.64539061044
yqRCPW,2021-04-24,6LNjTl,Domestic Wire,57909.13337247985
ZKnghL,2021-07-25,4YHj1b,Withdraw,93280.14250279206
KQoFbW,2022-10-15,Vz2a1R,International Wire,142468.09301618062
aBYfgM,2022-04-11,RFE4YK,International Wire,6041.530095878645
V21exw,2023-05-06,Q7z4BW,Deposit,7424.450771782866
Y77aQd,2022-10-10,rQ7MQA,International Wire,11981.529288172802
jUH9tp,2024-02-25,D8WhqK,Domestic Wire,35046.74946307039
93rnlD,2021-08-10,Jvgwag,Withdraw,76724.58279784405
LRaUux,2023-07-08,89QLz8,International Wire,126684.6769842568
tthdu0,2022-10-18,fUROZh,Withdraw,60791.915452978006
EdyPKJ,2022-04-08,7guAHs,International Wire,49744.52751111544
nzo4cF,2023-09-17,pA8xoI,International Wire,113926.27650176556
2X7OwR,2022-07-05,bW6hKw,International Wire,84040.25823026904
Q7ThEl,2021-05-12,braJtO,Deposit,115691.38163215086
ka7bDF,2022-01-21,JXH5WF,Withdraw,27700.682023530215
XhEADv,2022-11-22,WRs1nh,International Wire,100734.32140565375
